username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
Priyashil3,29-12-2016 21:35,0,3,@sundiairlifted @Riyavaya1 @VigAnchal @Sandeep01922996 @charliechuhan apko pata hoga aap kaise ho meri follower list pe,,@sundiairlifted @Riyavaya1 @VigAnchal @Sandeep01922996 @charliechuhan,,8.15E+17,https://twitter.com/Priyashil3/status/814502683767898112
Amit971985,29-12-2016 19:45,0,0,@singharti411 bashartey ki vo power me ho . mere follower pe jayada preshan na ho mam. AAP apno ka dhayaan rakho .,,@singharti411,,8.14E+17,https://twitter.com/Amit971985/status/814475023570202624
Amit971985,29-12-2016 19:42,0,0,@singharti411 or jise aap unofficial maan rhi hai . vo ek chehra hai ESE Kai hai AAP me. Apni jai jai kar karvane k koi b follower bna le.,,@singharti411,,8.14E+17,https://twitter.com/Amit971985/status/814474212572164101
ashokbandri,29-12-2016 14:53,0,0,"@the_hindu but pappu of Congress & AAP of Delhi crying he was not a bjp follower ,so arrested. This is modified/RSS stunt say didi d tigress",,@the_hindu,,8.14E+17,https://twitter.com/ashokbandri/status/814401360435113989
nimit_007,29-12-2016 12:30,0,0,Ek follower kam ho gaya aap ka https:// twitter.com/contrarianEPS/ status/814362180392992768 …,,,,8.14E+17,https://twitter.com/nimit_007/status/814365436624195585
Raaj52Raaj,29-12-2016 10:15,0,0,@sardesairajdeep ye 12 follower wala ACCOUNT aap khud create kar k khud hi sawal aur khud hi jawab to nahi dete @ishman212 Ab mee BLOCKED,,@sardesairajdeep @ishman212,,8.14E+17,https://twitter.com/Raaj52Raaj/status/814331381090238464
faheem013apr,29-12-2016 10:04,65,16,For @ArvindKejriwal जी Will donate Rs 2 for each RT & Rs 4 for each follower Current follower is 442 24 hour Want AAP in punjab #DonateAAP,,@ArvindKejriwal,#DonateAAP,8.14E+17,https://twitter.com/faheem013apr/status/814328835160363009
zubair_tarar,29-12-2016 00:24,0,0,@swidad PPP toh shaheed ho gai thi 2007 mein aur dafan ho gai 2013 mein aap jesay log bhi agar PPP ke follower hein toh Pakistan in trouble,,@swidad,,8.14E+17,https://twitter.com/zubair_tarar/status/814182676282376200
vikashvikash84,28-12-2016 22:23,0,1,@Chutkla @tinkerbell9958 new follower Aap us word k baad pic.twitter.com/Yu3rerdOOY,,@Chutkla @tinkerbell9958,,8.14E+17,https://twitter.com/vikashvikash84/status/814152425170989057
Sanghi_News,28-12-2016 22:03,0,0,"""Wellcome To New Follower "" Sanghi_News Imtiaz Ali Solangi Talhar Bhemon Kolhi, Gaon Harchand Kolhi Badin Aap K Hum ShukarGuzarHai, Editor",,,,8.14E+17,https://twitter.com/Sanghi_News/status/814147210048745472
sagarrana,28-12-2016 16:02,0,0,@reborn4thTime @RealKruti101 krutii ji ande ko like kar ke kuchh nahi hota.Bol do sab ko yeh aap ka follower kamaane ka scheme hai :),,@reborn4thTime @RealKruti101,,8.14E+17,https://twitter.com/sagarrana/status/814056316364697601
prashantpanda45,28-12-2016 12:06,0,0,@akshaykumar sir ek bar app ko samne se milna he me aap ka ek follower hun.,,@akshaykumar,,8.14E+17,https://twitter.com/prashantpanda45/status/813996998965755908
AAP_Kikhatir,27-12-2016 20:33,0,0,"@Rasoolekhuda : Dear Follower Aaj Juma Ka BaBarkat Din Hay, Isliye Ziada Se Ziada Logon Ko Targheeb Dilaen Or Khud Bhi Kasrat Se Durood Sh...",,@Rasoolekhuda,,8.14E+17,https://twitter.com/AAP_Kikhatir/status/813762315292119040
UPCM_Follower,27-12-2016 15:18,0,0,@ShurbeerBartwal @Akhilesh_DilSe @yadavakhilesh @CMOfficeUP @Kaamboltahai @UPGovt bailkul.. Aap UP Police ki madad kyu nhi lete?,,@ShurbeerBartwal @Akhilesh_DilSe @yadavakhilesh @CMOfficeUP @Kaamboltahai @UPGovt,,8.14E+17,https://twitter.com/UPCM_Follower/status/813682982909317120
snehalx80,27-12-2016 14:39,0,0,@dkumar26 @Rush_Me_Tweets tweet karo follower ki chinta mat kro. Vo Apne aap aajayege,,@dkumar26 @Rush_Me_Tweets,,8.14E+17,https://twitter.com/snehalx80/status/813673068383989761
bsc10001,26-12-2016 23:42,0,1,@ArvindKejriwal ji is the biggest follower of SBM of @narendramodi ji. See how brilliantly he cleaned the list of donors from AAP website,,@ArvindKejriwal @narendramodi,,8.13E+17,https://twitter.com/bsc10001/status/813447485288955904
malliksaab,26-12-2016 23:24,4,2,ji janab aap stud ho bhale shakal se nai follower count hi sahi . #sly,,,#sly,8.13E+17,https://twitter.com/malliksaab/status/813442873261785088
pankajjkumarr9,26-12-2016 21:34,0,0,@JagratiShukla28 @BreakiNews Anna has become opposition of aap and follower of RSS.,,@JagratiShukla28 @BreakiNews,,8.13E+17,https://twitter.com/pankajjkumarr9/status/813415226460618752
SonOfChoudhary,26-12-2016 19:41,0,0,@Frustrated_Baba wo chodd Jab aapke follower naah aaye or aap ladki ho to ye sab karna best option hai,,@Frustrated_Baba,,8.13E+17,https://twitter.com/SonOfChoudhary/status/813386678748336128
DarshuuHolics,26-12-2016 16:15,1,2,@RoyalVaruniac aare aap ko log buzy log 18k follower lekar ghumte ho.. Muje laga reply nai doge muje,,@RoyalVaruniac,,8.13E+17,https://twitter.com/DarshuuHolics/status/813334868557905921
smile_of_devil,26-12-2016 15:30,0,1,@ZeeshanHaq92 Agr aap yeh samjhte hain koi RC ka follower hay to aap ki tehreki soch ko salam koi RC k lye jan khatre main nahi dalta,,@ZeeshanHaq92,,8.13E+17,https://twitter.com/smile_of_devil/status/813323604297400321
HaqSuchNews212,26-12-2016 13:54,0,0,K follower 's se apeel hae k apne dooston ko bi sarves active krne ka mashwra dain. Aap ki apni news. Haqsuchnews2,,,,8.13E+17,https://twitter.com/HaqSuchNews212/status/813299342304014336
KSjaihind,26-12-2016 07:11,1,1,@KapilMishraAAP @ArvindKejriwal @naveenjaihind @KuldeepKadyan @ashishjainiws एक बेहतर कदम बेहतर कल के लिए Proud to be follower of AAP pic.twitter.com/dN0LA7e2py,,@KapilMishraAAP @ArvindKejriwal @naveenjaihind @KuldeepKadyan @ashishjainiws,,8.13E+17,https://twitter.com/KSjaihind/status/813197969403088896
agarwall0004,25-12-2016 23:55,0,0,@ArvindKejriwal Sir again as a well wisher and as a close follower of you and AAP I would request you to not make friends here (8/n),,@ArvindKejriwal,,8.13E+17,https://twitter.com/agarwall0004/status/813088268757528576
sameergupta84,25-12-2016 23:07,0,0,@narendramodi ji aap ke sare Follower galibaz hain.. aur kuch wo bhi jinhe ap follow karte hain.,,@narendramodi,,8.13E+17,https://twitter.com/sameergupta84/status/813076311514050560
Sahil_357,25-12-2016 18:06,2,4,@500Urvashi Doesn't Matter AAP Follower na This @BabuSaheb90 Big Big tharki @Maddy_Saheb,,@500Urvashi @BabuSaheb90 @Maddy_Saheb,,8.13E+17,https://twitter.com/Sahil_357/status/813000434260541441
500Urvashi,25-12-2016 18:03,5,6,@Sahil_357 @BabuSaheb90 is a very good AAP follower . He's my friend .,,@Sahil_357 @BabuSaheb90,,8.13E+17,https://twitter.com/500Urvashi/status/812999783832924161
DesiBanjaro,25-12-2016 13:10,0,0,"@kamaalrkhan sir AAP intne chutiya kes ho sakte ho, your dear follower",,@kamaalrkhan,,8.13E+17,https://twitter.com/DesiBanjaro/status/812926034479894528
kalia_987,25-12-2016 10:29,0,0,"@nickhunterr sir hum ne suna aap aapke sabhi follower ko aaj raat Santa ban ke sabhi dosto ko Chut dilwa rahe ho , is this true ? !",,@nickhunterr,,8.13E+17,https://twitter.com/kalia_987/status/812885514864820226
CriticalSaawan,24-12-2016 15:59,0,0,@bhaveshtaurian it's not about AAP or AAPiya . B wise citizen not blind follower . I said it bcoz I agree,,@bhaveshtaurian,,8.13E+17,https://twitter.com/CriticalSaawan/status/812606081646071812
meetdspartan,24-12-2016 12:06,0,1,Not afraid bro! Was just expecting logical comment from AAP follower and you gave biological statement https:// twitter.com/aatanksubhash1 /status/812544827002761216 …,,,,8.13E+17,https://twitter.com/meetdspartan/status/812547592596885504
arish2040,24-12-2016 09:49,1,4,"@MominNazish @khattak_tahoor congratulations: aap mujhay yaad rhen ge...coz ap first follower hain mre,, as in my knowledge",,@MominNazish @khattak_tahoor,,8.13E+17,https://twitter.com/arish2040/status/812513046119796736
punj_aap,24-12-2016 01:44,0,0,@reddy827 bhaag ja 2 follower vala bewaqoof anda,,@reddy827,,8.12E+17,https://twitter.com/punj_aap/status/812390969119305728
vikashvikash84,23-12-2016 22:30,0,1,@Chutkla e se tweet ko rt kar kar k Aaj politician ne Aap na follower increase kiya hai https:// twitter.com/the1dstage/sta tus/811968895351451648 …,,@Chutkla,,8.12E+17,https://twitter.com/vikashvikash84/status/812342009352646657
ovaisahmed236,23-12-2016 22:21,0,0,@ImranKhanPTI Allah aap ko sooch samajh k faisla karne ki taufeeq de khud bhi zalil hote hain aur follower ko bhi zalil karwaty hain,,@ImranKhanPTI,,8.12E+17,https://twitter.com/ovaisahmed236/status/812339803186405377
sab_se_pyari,23-12-2016 22:12,1,2,Aap dost kab ho na dost na follower bus janne wale ho https:// twitter.com/amg90962/statu s/812336688735416322 …,,,,8.12E+17,https://twitter.com/sab_se_pyari/status/812337544566337536
vikashvikash84,23-12-2016 16:33,0,0,@shalinietv congratulations mam Aap k 4013 follower ho gaye hai keep rocking my shalini mam,,@shalinietv,,8.12E+17,https://twitter.com/vikashvikash84/status/812252374526005252
Shaikahmedsaud5,23-12-2016 14:48,0,0,@The_Akash_Jain Is shair per haath rekhkar main aap ka sacha follower hogaya aur aap ko 6894 se 6895 bana diya,,@The_Akash_Jain,,8.12E+17,https://twitter.com/Shaikahmedsaud5/status/812225951840935937
SethiRam10,23-12-2016 12:20,0,0,@UPCM_ Follower @BJP4UP Kyu bhai ? aap kyu jal rhe hain .. agr 4 saal kaam na kiya hota to @yadavakhilesh inauguration kis cheez ka karte,,@UPCM_ @BJP4UP @yadavakhilesh,,8.12E+17,https://twitter.com/SethiRam10/status/812188725312634880
ICC_AWAZ,23-12-2016 09:42,0,0,"Assalam_O_Alaikum @ICC_AWAZ Ke All Follower 's Ko Editor M Haneef Rajar Ke Tarf Se ""%>JUMMA MUBARAK<%"" Allah Aap Sub Ko Hamesh Khush Rakhe:",,@ICC_AWAZ,,8.12E+17,https://twitter.com/ICC_AWAZ/status/812148897149644800
vivekkmr20,22-12-2016 20:53,0,0,BTW @ManishK_Chauhan ur English & logic r fantastic. I m a voter not supporter or follower of BJP or AAP @raghav_chadha @sardesairajdeep,,@ManishK_Chauhan @raghav_chadha @sardesairajdeep,,8.12E+17,https://twitter.com/vivekkmr20/status/811955335678214144
moutzindage1,22-12-2016 15:58,1,1,sub follower bhe apna birthday month dakhhai or btain aap kacaai pic.twitter.com/mWNhmmQgiH,,,,8.12E+17,https://twitter.com/moutzindage1/status/811881052763549700
_Bae_less_,22-12-2016 15:17,0,0,@Besties_buddy ab hum aa gye hai jaaaaaaaaaaaaaaani to follower apne aap aa jayege...,,@Besties_buddy,,8.12E+17,https://twitter.com/_Bae_less_/status/811870713913212928
umair1808,22-12-2016 14:11,0,3,"@SajidaBalouch G main inn ka first follower hun, inn ki puri profile chaan been ker chuka hun, kae dafa, aap to mili hi nahi :( @schizzzuka",,@SajidaBalouch @schizzzuka,,8.12E+17,https://twitter.com/umair1808/status/811854234962587648
shadow91196,22-12-2016 11:10,0,0,@_SumitMishra @AakashGauttam some are baseless but some are true I am not blind follower of AAP,,@_SumitMishra @AakashGauttam,,8.12E+17,https://twitter.com/shadow91196/status/811808672707969024
shubham5757,22-12-2016 07:26,0,0,@ashu3page @ArvindKejriwal INC is the origin of the corruption in India and the best follower of communalism now INC following AAP,,@ashu3page @ArvindKejriwal,,8.12E+17,https://twitter.com/shubham5757/status/811752299303473152
FM_101_PK,22-12-2016 00:26,0,0,"#INFO : - #Mouziz Follower 's Kuch Apni Masrufiyat Ki Wajah Sy Aap Tak News Time Sy Nhen Pohncha Saky As Liye ""Mouazrat"" - #Editor , @FM_101_PK",,@FM_101_PK,#INFO #Mouziz #Editor,8.12E+17,https://twitter.com/FM_101_PK/status/811646595108405248
HaayeAli,22-12-2016 00:24,1,1,"@Dafahojayn_ Aap bahut Cute,hainAttrective be,khubsuret Aisha@faeemkn from Europe openmind friendly Follower .",,@Dafahojayn_ @faeemkn,,8.12E+17,https://twitter.com/HaayeAli/status/811645981657825285
meazinkya,21-12-2016 09:35,0,0,Aap tino ko abhi abhi ek naya follower mila hai. @Zakirism @sapanv @HumorouslyVipul,,@Zakirism @sapanv @HumorouslyVipul,,8.11E+17,https://twitter.com/meazinkya/status/811422222644551680
Abdul_Basit_B,21-12-2016 01:23,0,1,@chasmish_Ed kitni haseen hain aap . Aapka follower kitna kushnaseeb hai,,@chasmish_Ed,,8.11E+17,https://twitter.com/Abdul_Basit_B/status/811298623879258112
MrRao_RB,20-12-2016 15:39,0,0,@pankajsuper30 @RomeshNadir @ArvindKejriwal @aap @Inc Wrong Data.. you psychopath nonsense follower .. Kejruddin didn't fight,,@pankajsuper30 @RomeshNadir @ArvindKejriwal @aap @Inc,,8.11E+17,https://twitter.com/MrRao_RB/status/811151494347034624
GaurangBhardwa1,20-12-2016 14:39,1,2,"@Kuptaan 50 follower wale ki najaro se dekh kabhi apne aap ko , ek nayi duniya dikhegi",,@Kuptaan,,8.11E+17,https://twitter.com/GaurangBhardwa1/status/811136307032420353
vikashvikash84,20-12-2016 14:29,0,1,@g8manish follower 62.7 k & rt 1 ya 2 @Chutkla Aap bhi dekho,,@g8manish @Chutkla,,8.11E+17,https://twitter.com/vikashvikash84/status/811133975477501953
zaib_says,20-12-2016 14:17,0,0,@dazzMataz Acha aaj aik follower NE k apki Avi tu isliye main socha pata nahi ye kia Hai ab tu Aap aa gai shukriya btane ka,,@dazzMataz,,8.11E+17,https://twitter.com/zaib_says/status/811130895772119040
nick_satya,20-12-2016 11:59,0,1,@adnanmafy @DrKumarVishwas what a kavi and his follower . Hamne to socha tha kam se kam aap pm ke liye aisi baat nai karenge. Democracy!!,,@adnanmafy @DrKumarVishwas,,8.11E+17,https://twitter.com/nick_satya/status/811096101772292096
PrinceArihan,20-12-2016 11:52,1,0,@AnilMatt00 @VedKr @ashishbadshah @mohnotgaurav18 @KIRTI82 @bansal_dhanraj @RishiUvaach @madskak @saurabhjha12 @ratneshmishra15 I am not an AAP follower . Elvis is a good person. There are allegations just as Manohar Parrikar had allegations in IFFI scam.,,@AnilMatt00 @VedKr @ashishbadshah @mohnotgaurav18 @KIRTI82 @bansal_dhanraj @RishiUvaach @madskak @saurabhjha12 @ratneshmishra15,,8.11E+17,https://twitter.com/PrinceArihan/status/811094402173005824
Bhavgunj,19-12-2016 23:44,0,0,Shame @asadowaisi Shame on u.U r a MP of India n not a follower of Jinna. Aap jaise kuch mauka parastoin ke karan poori kaum badnaam hoti hai pic.twitter.com/ynqEgyVl9G,,@asadowaisi,,8.11E+17,https://twitter.com/Bhavgunj/status/810911167405326337
BeingSwami007,19-12-2016 22:01,0,0,@AAPVind @Mubarak1m1 @NavenduSingh_ @Maddy_Saheb Blind Follower of AAP is called AAPTARDS Because their Leader is the Biggest Bastard pic.twitter.com/0Qev1euAke,,@AAPVind @Mubarak1m1 @NavenduSingh_ @Maddy_Saheb,,8.11E+17,https://twitter.com/BeingSwami007/status/810885364374183936
tvrkishore,19-12-2016 20:21,0,0,"@goelmerc @timesn0w @Bhayankur @RashtrapatiBhvn I think you are AAP follower , just ask questions and not really interested in answers",,@goelmerc @timesn0w @Bhayankur @RashtrapatiBhvn,,8.11E+17,https://twitter.com/tvrkishore/status/810860130799480833
sumesh_mani,19-12-2016 19:27,0,0,Stellar performance #KarunNair Congrats 4 joining elite name.. spaaji @virendersehwag a follower to u( Aap jaise pataake tho nahi) #INDvENG,,@virendersehwag,#KarunNair #INDvENG,8.11E+17,https://twitter.com/sumesh_mani/status/810846428410966016
sandeepmehra200,19-12-2016 08:04,0,0,@SirJadeja @PreetiSMenon @inlivetoday she is a true follower of @ArvindKejriwal . Spreading rumours is the only things #AAP people can do,,@SirJadeja @PreetiSMenon @inlivetoday @ArvindKejriwal,#AAP,8.11E+17,https://twitter.com/sandeepmehra200/status/810674612132605952
ABHISHE63958293,19-12-2016 02:05,0,0,@KadelSumit aap bus srk fans ka Lund chaat ke khush raho ...apka respect baki dono ko nahi chahiye 5000 hai follower khush reh bc,,@KadelSumit,,8.11E+17,https://twitter.com/ABHISHE63958293/status/810584300877774848
Darshp94,18-12-2016 19:09,0,0,@golu_molu38 yaar mere liye tum dono Angels hi important ho.. aur koyi nahi... Aur mere aap dono jitne follower bhi nahi.,,@golu_molu38,,8.10E+17,https://twitter.com/Darshp94/status/810479719061868544
architectjafri,18-12-2016 17:28,0,0,@aaho_aaho agar aap ka koi bangali follower hota to bangladesh bhi list mai hota,,@aaho_aaho,,8.10E+17,https://twitter.com/architectjafri/status/810454092023787520
iDwijeshJani,18-12-2016 15:53,0,0,@The_Conformer Bhai me to aap ki dp dekh k hi follower ho gayaa....U r a genious stuff....more humour to you...God bless you.,,@The_Conformer,,8.10E+17,https://twitter.com/iDwijeshJani/status/810430259371720704
bhaisaabkoram,18-12-2016 12:18,3,0,Newbie: woooo AAp ke Itne Saare Follower ho gaye Badhai ho Celeb : LOL WHo U ...Chal foot le Newbie: Abe par RT to me hi karta hu,,,,8.10E+17,https://twitter.com/bhaisaabkoram/status/810376142729412608
itsurali,17-12-2016 23:15,0,0,"@maazee11 sure ,I will definitely check ,I m your new follower ,follow sirf isi waja se kiya k Aap sakht sakht aur sachi baaten krti",,@maazee11,,8.10E+17,https://twitter.com/itsurali/status/810179140561334273
AquibNomanLodhi,17-12-2016 18:48,1,1,@Flora86192297 ohh tw matlab jaanti hain aap mgha... ma samgha koi new follower hain.... work ma busy busy & busy :(,,@Flora86192297,,8.10E+17,https://twitter.com/AquibNomanLodhi/status/810111838419615744
Manish251282,17-12-2016 17:28,0,0,@abhisar_sharma suna hai ke aap paise kamane ke khatir BHUMIHARO ke hi pith me chhura ghop rahe hai...kahi aap jaychand ke follower to nahi.,,@abhisar_sharma,,8.10E+17,https://twitter.com/Manish251282/status/810091843828514816
myhighheelshoes,17-12-2016 15:26,0,0,@bkapilan Arre! Aap mere first follower Ho!! Thank you! :) Im so happy!,,@bkapilan,,8.10E+17,https://twitter.com/myhighheelshoes/status/810060987172720640
Dafruity,17-12-2016 13:15,0,1,@iDwijeshJani but their are rewarded no..so it's the CONgress / AAP follower who are the morons who still can't see thru ..,,@iDwijeshJani,,8.10E+17,https://twitter.com/Dafruity/status/810028232669966336
IfWin1234,17-12-2016 12:53,0,0,AAP : Soo proud to be a follower of ArvindKejriwal . Only leader openly demanding let political funding be investig… pic.twitter.com/jqm67ckhgs,,,,8.10E+17,https://twitter.com/IfWin1234/status/810022502596562945
SNZJSR,17-12-2016 12:45,0,1,"@BrightDays19 pata nahi kaise miss ho gaya wo tweet,woh kuch asa tha ke RT follower ke liye AAP ko donation milega",,@BrightDays19,,8.10E+17,https://twitter.com/SNZJSR/status/810020621614776320
Abdulahadmuna1,17-12-2016 10:31,0,0,I will donate Rs 11/- per RT and Rs 10/- per follower @HaryanaAAP @naveenjaihind @ArvindKejriwal @AAP _Panchkula #Donate4AapHaryana,,@HaryanaAAP @naveenjaihind @ArvindKejriwal @AAP,#Donate4AapHaryana,8.10E+17,https://twitter.com/Abdulahadmuna1/status/809986833983696896
dharambirbdahan,17-12-2016 10:20,2,1,I will donate rs.101/per RT &Rs.20 per follower to @haryana Aap in nxt 24 hours.. #Donate 4 AapHaryana,,@haryana,#Donate,8.10E+17,https://twitter.com/dharambirbdahan/status/809984082448760833
ronakshah,17-12-2016 09:40,0,0,"@Yogeshw73782467 Follower will follow whom, to @AamAadmiParty or yourself? @naveenjaihind @HaryanaAAP @ArvindKejriwal @AAP _Panchkula",,@Yogeshw73782467 @AamAadmiParty @naveenjaihind @HaryanaAAP @ArvindKejriwal @AAP,,8.10E+17,https://twitter.com/ronakshah/status/809973916273934336
Yogeshw73782467,17-12-2016 09:32,493,86,I will donate Rs 11/- per RT and Rs 10/- per follower @HaryanaAAP @naveenjaihind @ArvindKejriwal @AAP _Panchkula #Donate4AapHaryana,,@HaryanaAAP @naveenjaihind @ArvindKejriwal @AAP,#Donate4AapHaryana,8.10E+17,https://twitter.com/Yogeshw73782467/status/809971964911775744
Aap_Kurukshetra,17-12-2016 09:01,1,0,Retweeted Sachin Gaur ( @sachinkhushi ): I Will Donate Rs. 11/ per RT & Rs. 10/ pr Follower to @HaryanaAap in nxt... http:// fb.me/5zB590Twt,,@sachinkhushi @HaryanaAap,,8.10E+17,https://twitter.com/Aap_Kurukshetra/status/809964194741284864
goa2017,17-12-2016 03:46,25,17,"Once a bjp supporter, today #aap follower . Team siolim doing amazing work. @AAPGoa @goanewsdotcom pic.twitter.com/UzDy5uhzBI",,@AAPGoa @goanewsdotcom,#aap,8.10E+17,https://twitter.com/goa2017/status/809885037810356225
ranaubaid22,17-12-2016 00:25,0,1,@Salman_Chad aap ka phla follower,,@Salman_Chad,,8.10E+17,https://twitter.com/ranaubaid22/status/809834357678571520
aadityas6001,17-12-2016 00:06,0,1,@FreakSaumya @A_s_h_o_k_ @Gunjal_Saheb Aap ka ek follower kam ho jayega....,,@FreakSaumya @A_s_h_o_k_ @Gunjal_Saheb,,8.10E+17,https://twitter.com/aadityas6001/status/809829613232943104
arunvipra,16-12-2016 22:27,4,3,how to mislead an AAP follower ...misleading headline and they retweet it....without reading it...good job @rwac48 https:// twitter.com/rwac48/status/ 809778638820212736 …,,@rwac48,,8.10E+17,https://twitter.com/arunvipra/status/809804605626273792
malikasadmajee1,16-12-2016 20:58,0,0,"@Habatistic yaar wo to aap ka follower hai , aap k sath hi halway ki baatain kr raha tha , me to usay jaanta b nai , khair I blocked him",,@Habatistic,,8.10E+17,https://twitter.com/malikasadmajee1/status/809782213059497985
malikasadmajee1,16-12-2016 16:12,0,0,"@Habatistic @jutt_wiki aap ka follower hai , zyada hi free honay ki koshish kr raha hai",,@Habatistic @jutt_wiki,,8.10E+17,https://twitter.com/malikasadmajee1/status/809710313616637952
kumaramitbaheli,16-12-2016 07:33,0,0,@myvotetoday are bhai aap to sidhe hi bjp ke follower hai .bjp ke bhi negative ques puchiye,,@myvotetoday,,8.10E+17,https://twitter.com/kumaramitbaheli/status/809579574996647936
atg_rags,16-12-2016 00:08,0,0,@AAPVind just checked your profile. Ab aap toh #AAP ke bade die hard follower ho. Even more fun.,,@AAPVind,#AAP,8.09E+17,https://twitter.com/atg_rags/status/809467779858497536
FM_101_PK,15-12-2016 23:12,0,0,"#INFO : - #Mouziz Follower 's Kuch Apni Masrufiyat Ki Wajah Sy Aap Tak News Time Sy Nhen Pohncha Saky As Liye ""Mouazrat"" - #Editor , @FM_101_PK",,@FM_101_PK,#INFO #Mouziz #Editor,8.09E+17,https://twitter.com/FM_101_PK/status/809453500463579136
Milind231,15-12-2016 22:17,0,0,"@ArvindKejriwal Sir I belong to Nagpur& Strong follower of you ,but recent some people in the name of AAP",,@ArvindKejriwal,,8.09E+17,https://twitter.com/Milind231/status/809439627316776960
kapoorcs,15-12-2016 20:12,0,0,"#IFundHonestPolitics for @ArvindKejriwal Will donate Rs 1 for each RT and Rs 2 for each follower . Me Punjabi, want AAP in Punjab. 24Hrs",,@ArvindKejriwal,#IFundHonestPolitics,8.09E+17,https://twitter.com/kapoorcs/status/809408346902016000
PerfectAnjalee,15-12-2016 20:04,1,0,@meraghavbhatt Na aapki follower na aap meri following Phir love kahan se aaya,,@meraghavbhatt,,8.09E+17,https://twitter.com/PerfectAnjalee/status/809406381086408704
faheem013apr,15-12-2016 18:52,80,26,For @ArvindKejriwal ji Will donate Rs 2 for each RT & Rs 4 for each follower Current follower is 402 24 hour Want AAP in punjab #DonateAAP,,@ArvindKejriwal,#DonateAAP,8.09E+17,https://twitter.com/faheem013apr/status/809388083061792768
TanyeaMunir,15-12-2016 15:52,0,1,@yousuda aap baiwaqoof ho kyunke issue Molvi ka nhi issue ye hei k ek Christian jo Muhammad S.A.W ka follower nhi wo blasphemy nhi kr sakta,,@yousuda,,8.09E+17,https://twitter.com/TanyeaMunir/status/809342745454268416
faeemkn,14-12-2016 23:22,4,1,"@Mehwish_Hayaat hii dear Mehwish acha likha hai apne, Aap Shaire hain. @faeemkn .from europe Follower .",,@Mehwish_Hayaat @faeemkn,,8.09E+17,https://twitter.com/faeemkn/status/809093603834347520
BTV_Lasbela,14-12-2016 21:47,0,0,"Tamam Follower 's Say Guzarish Hai Kay Aap Apne Dosto Ko Bhi @Bezanjo_Voice Follow Karwaein, #Cheif Editor:",,@Bezanjo_Voice,#Cheif,8.09E+17,https://twitter.com/BTV_Lasbela/status/809069759253790723
purv123z,14-12-2016 20:13,0,0,"#IFundHonestPolitics For @ArvindKejriwal Will donate Rs 5 for each RT & Rs 10 for each follower . Me Punjabi, Want AAP in Punjab. 24hrs",,@ArvindKejriwal,#IFundHonestPolitics,8.09E+17,https://twitter.com/purv123z/status/809046136724090880
Priyad_01,14-12-2016 20:03,0,0,"RT vikrammann: #IFundHonestPolitics For ArvindKejriwal Will donate Rs 10 for each RT & Rs 20 for each follower . Me Punjabi, Want AAP in…",,,#IFundHonestPolitics,8.09E+17,https://twitter.com/Priyad_01/status/809043722755252224
noahalishah,14-12-2016 18:39,0,1,@Alishbabukhari1 @muamir Aap baghair khudkushi ki NawZardari ki follower hi kaafi hain,,@Alishbabukhari1 @muamir,,8.09E+17,https://twitter.com/noahalishah/status/809022563779301378
Hemant85g,14-12-2016 15:02,0,2,@ritesh2279 @kapil9994 @sardanarohit @PMOIndia we r not follower of #aap party. We can't do dharna type of stupid things. :-),,@ritesh2279 @kapil9994 @sardanarohit @PMOIndia,#aap,8.09E+17,https://twitter.com/Hemant85g/status/808968015635251204
500Urvashi,14-12-2016 10:11,0,1,@HasanSafin @ArjunVRathva1 aap toh mere fav follower,,@HasanSafin @ArjunVRathva1,,8.09E+17,https://twitter.com/500Urvashi/status/808894740808794112
AamAadmi_Pune,14-12-2016 08:19,0,0,"RT vikrammann: #IFundHonestPolitics For ArvindKejriwal Will donate Rs 10 for each RT & Rs 20 for each follower . Me Punjabi, Want AAP in…",,,#IFundHonestPolitics,8.09E+17,https://twitter.com/AamAadmi_Pune/status/808866439834857472
vikrammann,13-12-2016 21:55,863,252,"#IFundHonestPolitics For @ArvindKejriwal Will donate Rs 10 for each RT & Rs 20 for each follower . Me Punjabi, Want AAP in Punjab. 24hrs",,@ArvindKejriwal,#IFundHonestPolitics,8.09E+17,https://twitter.com/vikrammann/status/808709475515461632
faeemkn,13-12-2016 17:33,10,1,"@AishaPakistani Aap bahut Cute,hainAttrective be,khubsuret Aisha@faeemkn from Europe openmind friendly Follower .",,@AishaPakistani @faeemkn,,8.09E+17,https://twitter.com/faeemkn/status/808643430398234624
JagritiChauhan3,13-12-2016 11:34,2,2,@nirbhaybaghel97 @A_P_75 @abhiagrawal97 he is not congress follower . He is some aapiya doing his cheap promotion of aap,,@nirbhaybaghel97 @A_P_75 @abhiagrawal97,,8.09E+17,https://twitter.com/JagritiChauhan3/status/808553228921110528
abhiagrawal97,13-12-2016 10:12,24,12,#AAPCares I Am a Congress follower but I Am astonished by the work AAP is doing nd I condemn bjp fr usin it dept. To defame AAP nd kejriwal,,,#AAPCares,8.09E+17,https://twitter.com/abhiagrawal97/status/808532537953894403
hakuna_matataz6,13-12-2016 00:19,0,1,@shaziailmi @honey_agarwal Ma'am aap 27 follower 's waalon ko believe mat karwaiye. They don't matter anyway's,,@shaziailmi @honey_agarwal,,8.08E+17,https://twitter.com/hakuna_matataz6/status/808383269561503744
